时间,电价(RRP),阶段,z值,电量(kWh),累计电量(kWh),成本/收益,周期总收益
2025-10-27 01:55:00,0.01,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 02:00:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 02:05:00,0.24,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 02:10:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 02:15:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 02:20:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 02:25:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 02:30:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 02:35:00,-6.13,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 02:40:00,-6.22,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 02:45:00,-6.24,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 02:50:00,-6.53,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 02:55:00,-6.44,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:00:00,-6.26,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:05:00,-3.77,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:10:00,-6.37,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:15:00,-6.34,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:20:00,-6.46,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:25:00,-6.54,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:30:00,-6.54,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:35:00,-7.97,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:40:00,-8.0,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:45:00,-7.97,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:50:00,-6.63,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 03:55:00,-6.72,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:00:00,-8.0,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:05:00,-9.23,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:10:00,-6.52,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:15:00,-6.3,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:20:00,-6.29,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:25:00,-6.38,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:30:00,-6.44,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:35:00,-6.49,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:40:00,-3.89,discharge,0.0,-0.0,1339.9199999999998,-0.0,712930.2746
2025-10-27 04:45:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 04:50:00,0.52,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 04:55:00,11.83,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:00:00,0.52,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:05:00,31.31,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:10:00,57.37,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:15:00,56.89,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:20:00,70.46,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:25:00,63.71,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:30:00,62.74,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:35:00,67.25,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:40:00,76.23,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:45:00,76.69,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:50:00,71.67,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 05:55:00,51.02,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:00:00,50.22,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:05:00,49.08,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:10:00,102.3,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:15:00,54.07,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:20:00,8.05,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:25:00,31.31,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:30:00,98.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:35:00,98.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:40:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:45:00,98.23,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:50:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 06:55:00,139.9,discharge,0.0,-0.0,1339.9199999999998,0.0,712930.2746
2025-10-27 07:00:00,275.98,discharge,0.0,-200.0,1139.9199999999998,55.196,712930.2746
2025-10-27 07:05:00,537.95,discharge,0.0,-200.0,939.9199999999998,107.59000000000002,712930.2746
2025-10-27 07:10:00,1000.0,discharge,0.0,-200.0,739.9199999999998,200.0,712930.2746
2025-10-27 07:15:00,894.94,discharge,0.0,-200.0,539.9199999999998,178.988,712930.2746
2025-10-27 07:20:00,349.09,discharge,0.0,-200.0,339.91999999999985,69.818,712930.2746
2025-10-27 07:25:00,270.0,discharge,0.0,-0.0,339.91999999999985,0.0,712930.2746
2025-10-27 07:30:00,230.0,discharge,0.0,-0.0,339.91999999999985,0.0,712930.2746
2025-10-27 07:35:00,270.0,discharge,0.0,-0.0,339.91999999999985,0.0,712930.2746
2025-10-27 07:40:00,230.0,discharge,0.0,-0.0,339.91999999999985,0.0,712930.2746
2025-10-27 07:45:00,270.0,discharge,0.0,-0.0,339.91999999999985,0.0,712930.2746
2025-10-27 07:50:00,275.98,discharge,0.0,-139.92,199.99999999999986,38.6151216,712930.2746
2025-10-27 07:55:00,319.45,discharge,0.0,-200.0,0.0,63.89,712930.2746
2025-10-27 23:00:00,48.47,charge,0.0,55.83,55.83,-2.7060801,86765.19129999999
2025-10-27 23:05:00,74.62,charge,0.0,55.83,111.66,-4.1660346,86765.19129999999
2025-10-27 23:10:00,84.23,charge,0.0,55.83,167.49,-4.702560900000001,86765.19129999999
2025-10-27 23:15:00,52.74,charge,0.0,55.83,223.32,-2.9444742,86765.19129999999
2025-10-27 23:20:00,77.38,charge,0.0,55.83,279.15,-4.3201254,86765.19129999999
2025-10-27 23:25:00,59.55,charge,0.0,55.83,334.97999999999996,-3.3246764999999994,86765.19129999999
2025-10-27 23:30:00,32.76,charge,0.0,55.83,390.80999999999995,-1.8289908,86765.19129999999
2025-10-27 23:35:00,74.24,charge,0.0,55.83,446.63999999999993,-4.1448192,86765.19129999999
2025-10-27 23:40:00,69.85,charge,0.0,55.83,502.4699999999999,-3.8997254999999997,86765.19129999999
2025-10-27 23:45:00,35.04,charge,0.0,55.83,558.3,-1.9562831999999999,86765.19129999999
2025-10-27 23:50:00,33.88,charge,0.0,55.83,614.13,-1.8915204,86765.19129999999
2025-10-27 23:55:00,45.8,charge,0.0,55.83,669.96,-2.5570139999999997,86765.19129999999
2025-10-28 00:00:00,37.32,charge,0.0,55.83,725.7900000000001,-2.0835756,86765.19129999999
2025-10-28 00:05:00,52.78,charge,0.0,55.83,781.6200000000001,-2.9467073999999998,86765.19129999999
2025-10-28 00:10:00,47.03,charge,0.0,55.83,837.4500000000002,-2.6256849,86765.19129999999
2025-10-28 00:15:00,36.9,charge,0.0,55.83,893.2800000000002,-2.060127,86765.19129999999
2025-10-28 00:20:00,68.44,charge,0.0,55.83,949.1100000000002,-3.8210051999999997,86765.19129999999
2025-10-28 00:25:00,52.86,charge,0.0,55.83,1004.9400000000003,-2.9511738,86765.19129999999
2025-10-28 00:30:00,33.62,charge,0.0,55.83,1060.7700000000002,-1.8770045999999998,86765.19129999999
2025-10-28 00:35:00,38.51,charge,0.0,55.83,1116.6000000000001,-2.1500132999999995,86765.19129999999
2025-10-28 00:40:00,50.93,charge,0.0,55.830000000000005,1172.43,-2.8434219,86765.19129999999
2025-10-28 00:45:00,70.92,charge,0.0,55.83,1228.26,-3.9594636,86765.19129999999
2025-10-28 00:50:00,68.87,charge,0.0,55.83,1284.09,-3.8450121,86765.19129999999
2025-10-28 00:55:00,95.11,charge,0.0,55.83,1339.9199999999998,-5.3099913,86765.19129999999
2025-10-28 01:00:00,87.12,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:05:00,93.31,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:10:00,93.18,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:15:00,89.21,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:20:00,87.24,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:25:00,84.45,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:30:00,75.58,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:35:00,85.0,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:40:00,85.57,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:45:00,84.59,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:50:00,74.52,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 01:55:00,61.88,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:00:00,83.28,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:05:00,86.29,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:10:00,65.26,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:15:00,50.41,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:20:00,67.52,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:25:00,53.38,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:30:00,50.46,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:35:00,48.0,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:40:00,35.41,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:45:00,35.79,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:50:00,42.61,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 02:55:00,30.0,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:00:00,42.17,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:05:00,36.18,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:10:00,39.18,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:15:00,39.07,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:20:00,39.07,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:25:00,63.37,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:30:00,39.18,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:35:00,40.07,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:40:00,41.17,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:45:00,61.41,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:50:00,52.83,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 03:55:00,65.83,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:00:00,63.33,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:05:00,64.66,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:10:00,63.21,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:15:00,65.54,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:20:00,71.84,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:25:00,73.63,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:30:00,73.56,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:35:00,74.37,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:40:00,74.23,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:45:00,74.8,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:50:00,74.54,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 04:55:00,89.04,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 05:00:00,95.37,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 05:05:00,88.24,discharge,0.0,-0.0,1339.9199999999998,0.0,86765.19129999999
2025-10-28 05:10:00,132.44,discharge,0.0,-200.0,1139.9199999999998,26.488,86765.19129999999
2025-10-28 05:15:00,104.85,discharge,0.0,-0.0,1139.9199999999998,0.0,86765.19129999999
2025-10-28 05:20:00,112.83,discharge,0.0,-200.0,939.9199999999998,22.566,86765.19129999999
2025-10-28 05:25:00,104.79,discharge,0.0,-0.0,939.9199999999998,0.0,86765.19129999999
2025-10-28 05:30:00,105.44,discharge,0.0,-0.0,939.9199999999998,0.0,86765.19129999999
2025-10-28 05:35:00,102.77,discharge,0.0,-0.0,939.9199999999998,0.0,86765.19129999999
2025-10-28 05:40:00,103.75,discharge,0.0,-0.0,939.9199999999998,0.0,86765.19129999999
2025-10-28 05:45:00,107.4,discharge,0.0,-0.0,939.9199999999998,0.0,86765.19129999999
2025-10-28 05:50:00,105.0,discharge,0.0,-0.0,939.9199999999998,0.0,86765.19129999999
2025-10-28 05:55:00,107.44,discharge,0.0,-0.0,939.9199999999998,0.0,86765.19129999999
2025-10-28 06:00:00,108.47,discharge,0.0,-0.0,939.9199999999998,0.0,86765.19129999999
2025-10-28 06:05:00,111.44,discharge,0.0,-0.0,939.9199999999998,0.0,86765.19129999999
2025-10-28 06:10:00,111.54,discharge,0.0,-139.92000000000002,799.9999999999998,15.606676800000002,86765.19129999999
2025-10-28 06:15:00,138.0,discharge,0.0,-200.0,599.9999999999998,27.6,86765.19129999999
2025-10-28 06:20:00,114.34,discharge,0.0,-200.0,399.9999999999998,22.868,86765.19129999999
2025-10-28 06:25:00,105.75,discharge,0.0,-0.0,399.9999999999998,0.0,86765.19129999999
2025-10-28 06:30:00,105.0,discharge,0.0,-0.0,399.9999999999998,0.0,86765.19129999999
2025-10-28 06:35:00,107.12,discharge,0.0,-0.0,399.9999999999998,0.0,86765.19129999999
2025-10-28 06:40:00,93.23,discharge,0.0,-0.0,399.9999999999998,0.0,86765.19129999999
2025-10-28 06:45:00,98.49,discharge,0.0,-0.0,399.9999999999998,0.0,86765.19129999999
2025-10-28 06:50:00,105.0,discharge,0.0,-0.0,399.9999999999998,0.0,86765.19129999999
2025-10-28 06:55:00,117.72,discharge,0.0,-200.0,199.99999999999977,23.544,86765.19129999999
2025-10-28 07:00:00,89.26,discharge,0.0,-0.0,199.99999999999977,0.0,86765.19129999999
2025-10-28 07:05:00,115.04,discharge,0.0,-200.0,0.0,23.008,86765.19129999999
2025-10-28 07:10:00,57.89,discharge,0.0,-0.0,0.0,0.0,86765.19129999999
2025-10-28 07:15:00,92.36,discharge,0.0,-0.0,0.0,0.0,86765.19129999999
2025-10-28 07:20:00,81.33,discharge,0.0,-0.0,0.0,0.0,86765.19129999999
2025-10-28 07:25:00,95.75,discharge,0.0,-0.0,0.0,0.0,86765.19129999999
2025-10-28 07:30:00,43.03,discharge,0.0,-0.0,0.0,0.0,86765.19129999999
2025-10-28 07:35:00,77.51,discharge,0.0,-0.0,0.0,0.0,86765.19129999999
2025-10-28 07:40:00,71.26,discharge,0.0,-0.0,0.0,0.0,86765.19129999999
2025-10-28 07:45:00,31.31,discharge,0.0,-0.0,0.0,0.0,86765.19129999999
2025-10-28 07:50:00,25.29,discharge,0.0,-0.0,0.0,0.0,86765.19129999999
2025-10-28 07:55:00,-5.56,discharge,0.0,-0.0,0.0,-0.0,86765.19129999999
2025-10-28 23:00:00,138.0,charge,0.0,55.83,55.83,-7.70454,157816.06720000002
2025-10-28 23:05:00,138.0,charge,0.0,55.83,111.66,-7.70454,157816.06720000002
2025-10-28 23:10:00,150.93,charge,0.0,55.83,167.49,-8.4264219,157816.06720000002
2025-10-28 23:15:00,143.92,charge,0.0,55.83,223.32,-8.0350536,157816.06720000002
2025-10-28 23:20:00,138.04,charge,0.0,55.83,279.15,-7.7067732,157816.06720000002
2025-10-28 23:25:00,138.04,charge,0.0,55.83,334.97999999999996,-7.7067732,157816.06720000002
2025-10-28 23:30:00,138.0,charge,0.0,55.83,390.80999999999995,-7.70454,157816.06720000002
2025-10-28 23:35:00,151.33,charge,0.0,55.83,446.63999999999993,-8.4487539,157816.06720000002
2025-10-28 23:40:00,205.49,charge,0.0,55.83,502.4699999999999,-11.4725067,157816.06720000002
2025-10-28 23:45:00,138.0,charge,0.0,55.83,558.3,-7.70454,157816.06720000002
2025-10-28 23:50:00,194.16,charge,0.0,55.83,614.13,-10.839952799999999,157816.06720000002
2025-10-28 23:55:00,137.83,charge,0.0,55.83,669.96,-7.695048900000001,157816.06720000002
2025-10-29 00:00:00,138.04,charge,0.0,55.83,725.7900000000001,-7.7067732,157816.06720000002
2025-10-29 00:05:00,151.18,charge,0.0,55.83,781.6200000000001,-8.4403794,157816.06720000002
2025-10-29 00:10:00,152.04,charge,0.0,55.83,837.4500000000002,-8.488393199999999,157816.06720000002
2025-10-29 00:15:00,153.63,charge,0.0,55.83,893.2800000000002,-8.5771629,157816.06720000002
2025-10-29 00:20:00,153.75,charge,0.0,55.83,949.1100000000002,-8.583862499999999,157816.06720000002
2025-10-29 00:25:00,155.86,charge,0.0,55.83,1004.9400000000003,-8.7016638,157816.06720000002
2025-10-29 00:30:00,141.54,charge,0.0,55.83,1060.7700000000002,-7.9021782,157816.06720000002
2025-10-29 00:35:00,144.25,charge,0.0,55.83,1116.6000000000001,-8.0534775,157816.06720000002
2025-10-29 00:40:00,158.12,charge,0.0,55.83,1172.43,-8.827839599999999,157816.06720000002
2025-10-29 00:45:00,144.05,charge,0.0,55.830000000000005,1228.26,-8.042311500000002,157816.06720000002
2025-10-29 00:50:00,146.82,charge,0.0,55.83,1284.09,-8.196960599999999,157816.06720000002
2025-10-29 00:55:00,148.58,charge,0.0,55.83,1339.9199999999998,-8.2952214,157816.06720000002
2025-10-29 01:00:00,148.72,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:05:00,158.34,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:10:00,159.01,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:15:00,155.76,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:20:00,161.44,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:25:00,159.43,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:30:00,138.11,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:35:00,162.61,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:40:00,160.04,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:45:00,159.11,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:50:00,159.13,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 01:55:00,138.04,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:00:00,149.3,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:05:00,162.6,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:10:00,159.57,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:15:00,161.44,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:20:00,157.74,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:25:00,159.41,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:30:00,160.94,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:35:00,161.44,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:40:00,161.55,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:45:00,160.57,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:50:00,162.08,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 02:55:00,161.65,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:00:00,162.78,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:05:00,162.64,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:10:00,174.19,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:15:00,174.11,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:20:00,163.18,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:25:00,162.28,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:30:00,164.76,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:35:00,164.55,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:40:00,162.89,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:45:00,165.75,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:50:00,162.48,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 03:55:00,175.98,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:00:00,175.98,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:05:00,151.73,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:10:00,161.44,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:15:00,151.08,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:20:00,163.25,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:25:00,187.67,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:30:00,138.04,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:35:00,188.0,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:40:00,148.0,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:45:00,138.04,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:50:00,222.47,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 04:55:00,226.62,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 05:00:00,167.05,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 05:05:00,225.21,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 05:10:00,190.56,discharge,0.0,-0.0,1339.9199999999998,0.0,157816.06720000002
2025-10-29 05:15:00,263.06,discharge,0.0,-200.0,1139.9199999999998,52.612,157816.06720000002
2025-10-29 05:20:00,163.24,discharge,0.0,-0.0,1139.9199999999998,0.0,157816.06720000002
2025-10-29 05:25:00,202.25,discharge,0.0,-0.0,1139.9199999999998,0.0,157816.06720000002
2025-10-29 05:30:00,231.72,discharge,0.0,-0.0,1139.9199999999998,0.0,157816.06720000002
2025-10-29 05:35:00,224.61,discharge,0.0,-0.0,1139.9199999999998,0.0,157816.06720000002
2025-10-29 05:40:00,228.0,discharge,0.0,-0.0,1139.9199999999998,0.0,157816.06720000002
2025-10-29 05:45:00,288.96,discharge,0.0,-200.0,939.9199999999998,57.791999999999994,157816.06720000002
2025-10-29 05:50:00,249.36,discharge,0.0,-200.0,739.9199999999998,49.872,157816.06720000002
2025-10-29 05:55:00,239.05,discharge,0.0,-0.0,739.9199999999998,0.0,157816.06720000002
2025-10-29 06:00:00,269.97,discharge,0.0,-200.0,539.9199999999998,53.99400000000001,157816.06720000002
2025-10-29 06:05:00,245.81,discharge,0.0,-139.92,399.9999999999999,34.393735199999995,157816.06720000002
2025-10-29 06:10:00,270.0,discharge,0.0,-200.0,199.9999999999999,54.0,157816.06720000002
2025-10-29 06:15:00,280.59,discharge,0.0,-200.0,0.0,56.117999999999995,157816.06720000002
2025-10-29 06:20:00,239.35,discharge,0.0,-0.0,0.0,0.0,157816.06720000002
2025-10-29 06:25:00,207.8,discharge,0.0,-0.0,0.0,0.0,157816.06720000002
2025-10-29 06:30:00,198.0,discharge,0.0,-0.0,0.0,0.0,157816.06720000002
2025-10-29 06:35:00,181.54,discharge,0.0,-0.0,0.0,0.0,157816.06720000002
2025-10-29 06:40:00,172.25,discharge,0.0,-0.0,0.0,0.0,157816.06720000002
2025-10-29 06:45:00,150.6,discharge,0.0,-0.0,0.0,0.0,157816.06720000002
2025-10-29 06:50:00,138.04,discharge,0.0,-0.0,0.0,0.0,157816.06720000002
2025-10-29 06:55:00,182.94,discharge,0.0,-0.0,0.0,0.0,157816.06720000002
